time	V(n001)
Step Information: Run=1  (Run: 1/100)
1.568710937499996e-08	5.483236e-01
1.580429687499996e-08	5.475000e-01
1.592148437499996e-08	5.466764e-01
1.603867187499996e-08	5.458714e-01
1.615585937499996e-08	5.451016e-01
1.627304687499996e-08	5.443883e-01
1.639023437499996e-08	5.437478e-01
1.650742187499996e-08	5.431803e-01
1.662460937499995e-08	5.426664e-01
1.673203124999427e-08	5.422322e-01
1.678437499983815e-08	5.420303e-01
1.680000000000000e-08	5.419707e-01
1.680156250001618e-08	5.419650e-01
1.680468750004855e-08	5.419540e-01
1.681093750011329e-08	5.419344e-01
1.682343750024276e-08	5.419022e-01
1.684843750050171e-08	5.418579e-01
1.689843750101961e-08	5.418122e-01
1.699843750205542e-08	5.417807e-01
1.711562500205542e-08	5.417734e-01
2.000000000000000e-08	5.417629e-01
2.001171875000000e-08	5.417628e-01
2.003515625000000e-08	5.417628e-01
2.008203125000000e-08	5.417627e-01
2.017578125000000e-08	5.417625e-01
2.029296875000000e-08	5.417625e-01
2.041015625000000e-08	5.417625e-01
2.052734375000000e-08	5.417627e-01
2.064453124999999e-08	5.417629e-01
2.076171874999999e-08	5.417632e-01
2.087890624999999e-08	5.417636e-01
2.111328124999999e-08	5.417644e-01
2.158203124999999e-08	5.417665e-01
2.400000000000000e-08	5.417878e-01
2.401171875000000e-08	5.417880e-01
2.403515625000000e-08	5.417882e-01
2.464453124999999e-08	5.417975e-01
2.487890624999999e-08	5.418102e-01
2.499609374999999e-08	5.418240e-01
2.511328124999999e-08	5.418487e-01
2.523046874999999e-08	5.418921e-01
2.534765624999999e-08	5.419681e-01
2.546484374999999e-08	5.420977e-01
2.558203124999998e-08	5.423111e-01
2.569921874999998e-08	5.426476e-01
2.581640624999998e-08	5.431537e-01
2.593359374999998e-08	5.438790e-01
2.605078124999998e-08	5.448719e-01
2.616796874999998e-08	5.461754e-01
2.628515624999998e-08	5.478244e-01
2.663671874999997e-08	5.550240e-01
2.675390624999997e-08	5.581588e-01
2.687109374999997e-08	5.616030e-01
2.698828124999997e-08	5.652903e-01
2.710546874999997e-08	5.691417e-01
2.722265624999997e-08	5.730727e-01
2.733984374999997e-08	5.770011e-01
2.745703124999997e-08	5.808512e-01
2.757421874999997e-08	5.845573e-01
2.769140624999996e-08	5.880656e-01
2.780859374999996e-08	5.913352e-01
2.816015624999996e-08	5.994934e-01
2.827734374999996e-08	6.016458e-01
2.839453124999996e-08	6.035283e-01
2.851171874999996e-08	6.051580e-01
2.862890624999996e-08	6.065558e-01
2.874609374999995e-08	6.077444e-01
2.886328124999995e-08	6.087468e-01
2.898046874999995e-08	6.095858e-01
2.909765624999995e-08	6.102830e-01
2.921484374999995e-08	6.108583e-01
2.933203124999995e-08	6.113298e-01
2.944921874999995e-08	6.117133e-01
2.956640624999995e-08	6.120228e-01
2.968359374999995e-08	6.122700e-01
2.980078124999994e-08	6.124680e-01
2.988281250000001e-08	6.125775e-01
3.001171875000000e-08	6.127166e-01
3.008203125000000e-08	6.127688e-01
3.017578125000000e-08	6.128203e-01
3.029296875000000e-08	6.128616e-01
3.041015625000000e-08	6.128771e-01
3.052734375000000e-08	6.128668e-01
3.064453124999999e-08	6.128312e-01
3.076171874999999e-08	6.127710e-01
3.087890624999999e-08	6.126882e-01
3.099609374999999e-08	6.125896e-01
3.111328124999999e-08	6.124867e-01
3.123046874999999e-08	6.123908e-01
3.134765624999999e-08	6.123084e-01
3.146484374999999e-08	6.122404e-01
3.158203124999999e-08	6.121843e-01
3.169921874999998e-08	6.121374e-01
3.181640624999998e-08	6.120977e-01
3.193359374999998e-08	6.120645e-01
3.205078124999998e-08	6.120373e-01
3.228515624999998e-08	6.120008e-01
3.251953124999998e-08	6.119893e-01
3.275390624999997e-08	6.120049e-01
3.310546874999997e-08	6.120846e-01
3.345703124999997e-08	6.122390e-01
3.388281250000000e-08	6.125373e-01
3.400000000000000e-08	6.126416e-01
3.401171875000000e-08	6.126530e-01
3.403515625000000e-08	6.126763e-01
3.408203124999999e-08	6.127259e-01
3.417578125000000e-08	6.128346e-01
3.429296874999999e-08	6.129841e-01
3.476171874999999e-08	6.137100e-01
3.511328124999999e-08	6.143745e-01
3.546484374999998e-08	6.151308e-01
3.569921874999998e-08	6.156777e-01
3.593359374999998e-08	6.162524e-01
3.616796874999998e-08	6.168492e-01
3.640234374999997e-08	6.174619e-01
3.651953124999997e-08	6.177720e-01
3.663671874999997e-08	6.180833e-01
3.675390624999997e-08	6.183947e-01
3.687109374999997e-08	6.187052e-01
3.698828124999997e-08	6.190135e-01
3.710546874999997e-08	6.193184e-01
3.722265624999997e-08	6.196185e-01
3.733984374999996e-08	6.199127e-01
3.745703124999996e-08	6.201995e-01
3.757421874999996e-08	6.204776e-01
3.780859374999996e-08	6.210027e-01
3.792578124999996e-08	6.212474e-01
3.804296874999996e-08	6.214789e-01
3.816015624999996e-08	6.216963e-01
3.827734374999996e-08	6.218994e-01
3.839453124999995e-08	6.220883e-01
3.851171874999995e-08	6.222632e-01
3.862890624999995e-08	6.224251e-01
3.886328124999995e-08	6.227132e-01
3.909765624999995e-08	6.229607e-01
3.944921874999994e-08	6.232725e-01
3.988281250000000e-08	6.235856e-01
4.001171875000000e-08	6.236677e-01
4.003515625000000e-08	6.236819e-01
4.008203125000000e-08	6.237100e-01
4.017578125000000e-08	6.237646e-01
4.029296874999999e-08	6.238307e-01
4.041015624999999e-08	6.238942e-01
4.052734374999999e-08	6.239551e-01
4.064453124999999e-08	6.240138e-01
4.076171874999999e-08	6.240703e-01
4.087890624999999e-08	6.241248e-01
4.099609374999999e-08	6.241773e-01
4.111328124999999e-08	6.242282e-01
4.123046874999999e-08	6.242776e-01
4.134765624999998e-08	6.243253e-01
4.146484374999998e-08	6.243718e-01
4.158203124999998e-08	6.244168e-01
4.169921874999998e-08	6.244607e-01
4.181640624999998e-08	6.245034e-01
4.193359374999998e-08	6.245450e-01
4.205078124999998e-08	6.245855e-01
4.216796874999998e-08	6.246251e-01
4.228515624999998e-08	6.246637e-01
4.251953124999997e-08	6.247384e-01
4.287109374999997e-08	6.248445e-01
4.345703124999996e-08	6.250075e-01
4.400000000000000e-08	6.251457e-01
4.401171875000000e-08	6.251485e-01
4.403515624999999e-08	6.251543e-01
4.581640624999998e-08	6.255195e-01
4.827734374999995e-08	6.258858e-01
5.179296874999992e-08	6.262624e-01
5.683203124999987e-08	6.266465e-01
6.421484375000006e-08	6.270421e-01
7.499609375000057e-08	6.274437e-01
9.105078125000132e-08	6.278550e-01
1.131992187500024e-07	6.282461e-01
1.199374999999634e-07	6.283414e-01
1.200000000000000e-07	6.283423e-01
Step Information: Run=5  (Run: 5/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.124335e-01
2.343749905931542e-15	5.499096e-01
4.687499811863085e-15	5.499074e-01
8.861493228128993e-15	5.499066e-01
1.720948006066081e-14	5.499049e-01
2.762623667983493e-14	5.499028e-01
4.845974991818316e-14	5.498985e-01
9.012677639487963e-14	5.498900e-01
1.734608293482726e-13	5.498729e-01
3.401289352550585e-13	5.498388e-01
6.734651470686302e-13	5.497711e-01
1.340137570695774e-12	5.496371e-01
2.673482417950060e-12	5.493748e-01
5.340172112458634e-12	5.488724e-01
1.067355150147578e-11	5.479492e-01
2.134031027951008e-11	5.463827e-01
4.267382783557867e-11	5.440857e-01
8.534086294771585e-11	5.414779e-01
1.706749331719902e-10	5.395050e-01
2.878624331719902e-10	5.391262e-01
4.050499331719902e-10	5.395184e-01
5.222374331719902e-10	5.400552e-01
6.394249331719902e-10	5.406610e-01
7.566124331719902e-10	5.413371e-01
8.737999331719902e-10	5.420682e-01
9.909874331719902e-10	5.428350e-01
1.108174933171990e-09	5.436219e-01
1.225362433171990e-09	5.444177e-01
1.282812500000000e-09	5.448088e-01
1.285099866343980e-09	5.448244e-01
1.289674599031939e-09	5.448552e-01
1.298824064407856e-09	5.449163e-01
1.317122995159692e-09	5.450365e-01
1.353720856663363e-09	5.452709e-01
1.400000000000000e-09	5.455603e-01
1.404627914333664e-09	5.455859e-01
1.413883743000991e-09	5.456316e-01
1.432395400335646e-09	5.457028e-01
1.469418715004957e-09	5.458001e-01
1.543465344343577e-09	5.459282e-01
1.660652844343577e-09	5.460826e-01
2.480965344343577e-09	5.469624e-01
3.418465344343578e-09	5.477273e-01
4.473152844343577e-09	5.483590e-01
5.762215344343573e-09	5.488962e-01
7.402840344343569e-09	5.493315e-01
9.512215344343578e-09	5.496461e-01
1.267627784434359e-08	5.498590e-01
1.533963181131280e-08	5.499309e-01
1.540000000000000e-08	5.499320e-01
1.540603681886872e-08	5.499262e-01
1.541811045660616e-08	5.499049e-01
1.544225773208104e-08	5.498287e-01
1.549055228303079e-08	5.496029e-01
1.558714138493031e-08	5.490382e-01
1.570432888493031e-08	5.482762e-01
1.582151638493031e-08	5.474851e-01
1.593870388493031e-08	5.466965e-01
1.605589138493030e-08	5.459275e-01
1.617307888493030e-08	5.451946e-01
1.629026638493030e-08	5.445182e-01
1.640745388493030e-08	5.439124e-01
1.652464138493030e-08	5.433751e-01
1.664182888493030e-08	5.428860e-01
1.676157562159899e-08	5.424277e-01
1.678980667047197e-08	5.423238e-01
1.680000000000000e-08	5.422866e-01
1.680101933295280e-08	5.422829e-01
1.680305799885841e-08	5.422759e-01
1.681528999429204e-08	5.422393e-01
1.683159932153688e-08	5.422028e-01
1.686421797602657e-08	5.421557e-01
1.692945528500594e-08	5.421114e-01
1.704664278500594e-08	5.420867e-01
1.716383028500594e-08	5.420824e-01
1.993015192998818e-08	5.420696e-01
2.000000000000000e-08	5.420693e-01
2.000698480700118e-08	5.420693e-01
2.002095442100355e-08	5.420692e-01
2.004889364900828e-08	5.420691e-01
2.010477210501774e-08	5.420690e-01
2.021652901703666e-08	5.420688e-01
2.033371651703665e-08	5.420687e-01
2.045090401703665e-08	5.420687e-01
2.056809151703665e-08	5.420688e-01
2.068527901703665e-08	5.420690e-01
2.080246651703665e-08	5.420693e-01
2.103684151703665e-08	5.420699e-01
2.150559151703664e-08	5.420716e-01
2.400000000000000e-08	5.420920e-01
2.400669419659268e-08	5.420921e-01
2.402008258977803e-08	5.420922e-01
2.467627009437296e-08	5.421019e-01
2.491064509437295e-08	5.421145e-01
2.502783259437295e-08	5.421284e-01
2.514502009437295e-08	5.421528e-01
2.526220759437295e-08	5.421957e-01
2.537939509437295e-08	5.422704e-01
2.549658259437295e-08	5.423968e-01
2.561377009437295e-08	5.426037e-01
2.573095759437295e-08	5.429281e-01
2.584814509437294e-08	5.434134e-01
2.596533259437294e-08	5.441059e-01
2.608252009437294e-08	5.450507e-01
2.619970759437294e-08	5.462878e-01
2.631689509437294e-08	5.478500e-01
2.666845759437294e-08	5.546555e-01
2.678564509437294e-08	5.576141e-01
2.690283259437293e-08	5.608618e-01
2.702002009437293e-08	5.643362e-01
2.713720759437293e-08	5.679628e-01
2.725439509437293e-08	5.716627e-01
2.737158259437293e-08	5.753590e-01
2.748877009437293e-08	5.789814e-01
2.760595759437293e-08	5.824684e-01
2.772314509437293e-08	5.857698e-01
2.784033259437293e-08	5.888473e-01
2.819189509437292e-08	5.965327e-01
2.830908259437292e-08	5.985627e-01
2.842627009437292e-08	6.003392e-01
2.854345759437292e-08	6.018784e-01
2.866064509437292e-08	6.031996e-01
2.877783259437292e-08	6.043238e-01
2.889502009437292e-08	6.052728e-01
2.901220759437291e-08	6.060678e-01
2.912939509437291e-08	6.067290e-01
2.924658259437291e-08	6.072751e-01
2.936377009437291e-08	6.077232e-01
2.948095759437291e-08	6.080880e-01
2.959814509437291e-08	6.083827e-01
2.971533259437291e-08	6.086185e-01
2.988281250000001e-08	6.088802e-01
3.001280466572805e-08	6.090190e-01
3.011524199155242e-08	6.090950e-01
3.023231322106598e-08	6.091543e-01
3.034950072106598e-08	6.091898e-01
3.046668822106598e-08	6.091997e-01
3.058387572106598e-08	6.091853e-01
3.070106322106598e-08	6.091470e-01
3.081825072106598e-08	6.090847e-01
3.093543822106598e-08	6.089999e-01
3.105262572106598e-08	6.088982e-01
3.116981322106597e-08	6.087891e-01
3.128700072106597e-08	6.086828e-01
3.140418822106597e-08	6.085861e-01
3.152137572106597e-08	6.085014e-01
3.163856322106597e-08	6.084279e-01
3.175575072106597e-08	6.083639e-01
3.187293822106597e-08	6.083077e-01
3.199012572106597e-08	6.082582e-01
3.222450072106596e-08	6.081784e-01
3.245887572106596e-08	6.081234e-01
3.269325072106596e-08	6.080950e-01
3.304481322106596e-08	6.081076e-01
3.339637572106595e-08	6.081937e-01
3.386512572106595e-08	6.084352e-01
3.400000000000000e-08	6.085348e-01
3.400181903614101e-08	6.085362e-01
3.400545710842304e-08	6.085391e-01
3.402728554211520e-08	6.085569e-01
3.405639012037141e-08	6.085820e-01
3.411459927688384e-08	6.086368e-01
3.423101758990870e-08	6.087589e-01
3.434820508990870e-08	6.088957e-01
3.481695508990869e-08	6.095693e-01
3.516851758990869e-08	6.101907e-01
3.552008008990868e-08	6.108989e-01
3.575445508990868e-08	6.114113e-01
3.598883008990868e-08	6.119499e-01
3.622320508990868e-08	6.125095e-01
3.645758008990868e-08	6.130837e-01
3.657476758990867e-08	6.133742e-01
3.669195508990867e-08	6.136655e-01
3.680914258990867e-08	6.139567e-01
3.692633008990867e-08	6.142468e-01
3.704351758990867e-08	6.145344e-01
3.716070508990867e-08	6.148186e-01
3.727789258990867e-08	6.150978e-01
3.739508008990867e-08	6.153710e-01
3.751226758990867e-08	6.156369e-01
3.774664258990866e-08	6.161419e-01
3.786383008990866e-08	6.163786e-01
3.798101758990866e-08	6.166035e-01
3.809820508990866e-08	6.168158e-01
3.821539258990866e-08	6.170149e-01
3.833258008990866e-08	6.172007e-01
3.844976758990866e-08	6.173733e-01
3.856695508990866e-08	6.175334e-01
3.880133008990865e-08	6.178188e-01
3.903570508990865e-08	6.180642e-01
3.938726758990865e-08	6.183730e-01
3.988281250000000e-08	6.187223e-01
3.993640232018272e-08	6.187551e-01
4.000000000000000e-08	6.187935e-01
4.000635976798173e-08	6.187973e-01
4.004451837587210e-08	6.188196e-01
4.009539651972593e-08	6.188487e-01
4.019715280743358e-08	6.189055e-01
4.031434030743357e-08	6.189687e-01
4.043152780743357e-08	6.190293e-01
4.054871530743357e-08	6.190876e-01
4.066590280743357e-08	6.191437e-01
4.078309030743357e-08	6.191978e-01
4.090027780743357e-08	6.192501e-01
4.101746530743357e-08	6.193005e-01
4.113465280743357e-08	6.193494e-01
4.125184030743357e-08	6.193967e-01
4.136902780743356e-08	6.194426e-01
4.148621530743356e-08	6.194872e-01
4.160340280743356e-08	6.195305e-01
4.172059030743356e-08	6.195726e-01
4.183777780743356e-08	6.196137e-01
4.195496530743356e-08	6.196537e-01
4.207215280743356e-08	6.196927e-01
4.218934030743356e-08	6.197308e-01
4.242371530743355e-08	6.198043e-01
4.277527780743355e-08	6.199087e-01
4.347840280743354e-08	6.200992e-01
4.400000000000000e-08	6.202274e-01
4.400459724594683e-08	6.202285e-01
4.401379173784050e-08	6.202306e-01
4.578313962435184e-08	6.205845e-01
4.824407712435181e-08	6.209430e-01
5.175970212435178e-08	6.213121e-01
5.679876462435173e-08	6.216891e-01
6.406438962435192e-08	6.220728e-01
7.472845212435242e-08	6.224659e-01
9.043157712435316e-08	6.228659e-01
1.083612646243540e-07	6.231913e-01
1.199256542487089e-07	6.233581e-01
1.200000000000000e-07	6.233591e-01
Step Information: Run=6  (Run: 6/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.124304e-01
2.343749905931542e-15	5.499053e-01
4.687499811863085e-15	5.499030e-01
8.869836171198236e-15	5.499021e-01
1.723450888986854e-14	5.499004e-01
2.759497505231869e-14	5.498981e-01
4.831590737721899e-14	5.498937e-01
8.975777202701958e-14	5.498847e-01
1.726415013266208e-13	5.498669e-01
3.384089599258231e-13	5.498312e-01
6.699438771242280e-13	5.497602e-01
1.333013711521038e-12	5.496198e-01
2.659153380314657e-12	5.493450e-01
5.311432717901895e-12	5.488182e-01
1.061599139307637e-11	5.478499e-01
2.122510874342533e-11	5.462051e-01
4.244334344412323e-11	5.437896e-01
8.487981284551904e-11	5.410424e-01
1.697527516483107e-10	5.389627e-01
2.869402516483106e-10	5.385637e-01
4.041277516483106e-10	5.389790e-01
5.213152516483107e-10	5.395426e-01
6.385027516483107e-10	5.401758e-01
7.556902516483107e-10	5.408816e-01
8.728777516483107e-10	5.416446e-01
9.900652516483106e-10	5.424447e-01
1.107252751648311e-09	5.432657e-01
1.224440251648310e-09	5.440960e-01
1.282812500000000e-09	5.445104e-01
1.283255503296621e-09	5.445136e-01
1.284141509889861e-09	5.445198e-01
1.285913523076343e-09	5.445322e-01
1.289457549449306e-09	5.445570e-01
1.296545602195231e-09	5.446059e-01
1.310721707687083e-09	5.447026e-01
1.339073918670786e-09	5.448937e-01
1.343295578032594e-09	5.449219e-01
1.351738896756211e-09	5.449772e-01
1.368625534203445e-09	5.450853e-01
1.400000000000000e-09	5.452822e-01
1.403137446579656e-09	5.452998e-01
1.409412339738967e-09	5.453323e-01
1.421962126057589e-09	5.453869e-01
1.447061698694833e-09	5.454679e-01
1.497260843969322e-09	5.455784e-01
1.597659134518300e-09	5.457383e-01
1.714846634518300e-09	5.458993e-01
2.417971634518300e-09	5.467327e-01
3.238284134518301e-09	5.474896e-01
4.292971634518300e-09	5.482069e-01
5.464846634518297e-09	5.487630e-01
6.871096634518293e-09	5.492046e-01
8.746096634518299e-09	5.495552e-01
1.144140913451831e-08	5.498028e-01
1.528281250000000e-08	5.499327e-01
1.540000000000000e-08	5.499346e-01
1.541171875000000e-08	5.499153e-01
1.543515625000000e-08	5.498496e-01
1.548203125000000e-08	5.496393e-01
1.557578125000000e-08	5.490872e-01
1.569296875000000e-08	5.483029e-01
1.581015625000000e-08	5.474804e-01
1.592734374999999e-08	5.466570e-01
1.604453124999999e-08	5.458519e-01
1.616171874999999e-08	5.450827e-01
1.627890624999999e-08	5.443701e-01
1.639609374999999e-08	5.437305e-01
1.651328124999999e-08	5.431636e-01
1.663046874999999e-08	5.426494e-01
1.672031249999992e-08	5.422845e-01
1.675000000000010e-08	5.421689e-01
1.680000000000000e-08	5.419763e-01
1.680499999999999e-08	5.419593e-01
1.681499999999997e-08	5.419292e-01
1.683499999999993e-08	5.418839e-01
1.687499999999985e-08	5.418303e-01
1.695499999999968e-08	5.417851e-01
1.707218749999968e-08	5.417675e-01
1.718937499999968e-08	5.417655e-01
2.000000000000000e-08	5.417527e-01
2.001153125000003e-08	5.417526e-01
2.003459375000010e-08	5.417526e-01
2.008071875000024e-08	5.417525e-01
2.017296875000052e-08	5.417523e-01
2.029015625000052e-08	5.417522e-01
2.040734375000052e-08	5.417522e-01
2.052453125000052e-08	5.417524e-01
2.064171875000052e-08	5.417526e-01
2.075890625000051e-08	5.417529e-01
2.087609375000051e-08	5.417533e-01
2.111046875000051e-08	5.417541e-01
2.169640625000051e-08	5.417569e-01
2.400000000000000e-08	5.417787e-01
2.401171875000000e-08	5.417789e-01
2.403515625000000e-08	5.417791e-01
2.476171874999999e-08	5.417912e-01
2.499609374999999e-08	5.418065e-01
2.511328124999999e-08	5.418230e-01
2.523046874999999e-08	5.418518e-01
2.534765624999999e-08	5.419018e-01
2.546484374999999e-08	5.419875e-01
2.558203124999998e-08	5.421306e-01
2.569921874999998e-08	5.423612e-01
2.581640624999998e-08	5.427175e-01
2.593359374999998e-08	5.432431e-01
2.605078124999998e-08	5.439839e-01
2.616796874999998e-08	5.449840e-01
2.628515624999998e-08	5.462820e-01
2.640234374999998e-08	5.479090e-01
2.675390624999997e-08	5.549192e-01
2.687109374999997e-08	5.579455e-01
2.698828124999997e-08	5.612594e-01
2.710546874999997e-08	5.647983e-01
2.722265624999997e-08	5.684877e-01
2.733984374999997e-08	5.722491e-01
2.745703124999997e-08	5.760055e-01
2.757421874999997e-08	5.796866e-01
2.769140624999996e-08	5.832309e-01
2.780859374999996e-08	5.865878e-01
2.792578124999996e-08	5.897187e-01
2.827734374999996e-08	5.975479e-01
2.839453124999996e-08	5.996193e-01
2.851171874999996e-08	6.014335e-01
2.862890624999996e-08	6.030066e-01
2.874609374999995e-08	6.043579e-01
2.886328124999995e-08	6.055086e-01
2.898046874999995e-08	6.064805e-01
2.909765624999995e-08	6.072951e-01
2.921484374999995e-08	6.079729e-01
2.933203124999995e-08	6.085326e-01
2.944921874999995e-08	6.089916e-01
2.956640624999995e-08	6.093648e-01
2.968359374999995e-08	6.096655e-01
2.980078124999994e-08	6.099087e-01
2.988281250000001e-08	6.100448e-01
3.001171875000000e-08	6.102199e-01
3.008203125000000e-08	6.102875e-01
3.017578125000000e-08	6.103567e-01
3.029296875000000e-08	6.104164e-01
3.041015625000000e-08	6.104464e-01
3.052734375000000e-08	6.104473e-01
3.064453124999999e-08	6.104203e-01
